,ang,ang,ang,ang,ang,fea,fea,fea,fea,fea,ntr,ntr,ntr,ntr,ntr,sad,sad,sad,sad,sad,sup,sup,sup,sup,sup,hap,hap,hap,hap,hap,dis,dis,dis,dis,dis
p048,-25.1040221914,11.5117891817,16.5048543689,28.7101248266,44.79889043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p049,-12.8728414443,-17.5824175824,28.5714285714,11.5384615385,27.7472527473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7619047619,55.5555555556,122.222222222,3.7037037037,-22.2222222222
p050,5.42010880516,-9.44992947814,-45.8392101551,-0.705218617772,-17.9125528914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2857142857,-100.0,-100.0,-100.0,100.0,0.0,0.0,0.0,0.0,0.0
p051,-4.36341900777,-11.2970711297,7.1129707113,2.64993026499,11.2970711297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p052,-13.2873781792,27.7870216306,107.65391015,26.455906822,6.82196339434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.2857142857,-100.0,-100.0,100.0,-100.0,23.3848953594,33.7579617834,-100.0,12.101910828,-100.0
p053,-0.751879699248,19.7822141561,8.89292196007,-1.99637023593,5.62613430127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p054,-11.6564417178,69.3251533742,37.4233128834,31.6973415133,-6.74846625767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.5477505919,25.9668508287,-7.18232044199,19.3370165746,35.9116022099
p055,-14.7007955725,21.3075060533,-30.2663438257,4.6004842615,44.5520581114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p056,5.58786346397,14.6902654867,120.884955752,-4.42477876106,-12.9203539823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.717325228,14.8936170213,-100.0,-10.6382978723,-42.5531914894
p057,-8.43091334895,26.2295081967,96.7213114754,15.8469945355,5.73770491803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2857142857,33.3333333333,-100.0,33.3333333333,-100.0
p058,-11.4250397316,34.239802225,-61.433868974,29.0482076638,-3.58467243511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14285714286,-100.0,-100.0,-50.0,50.0
p059,-8.46273291925,3.53260869565,23.9130434783,-8.15217391304,41.847826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.2857142857,-100.0,-100.0,0.0,50.0,14.2857142857,0.0,-100.0,-33.3333333333,0.0
p060,-19.8478725933,62.7287853577,91.6805324459,42.4292845258,5.82362728785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5714285714,-25.0,-100.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9394673123,-64.406779661,-100.0,-52.5423728814,-8.47457627119
p061,-13.5842880524,-10.6382978723,-21.4402618658,0.818330605565,46.317512275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.85714285714,0.0,-20.0,20.0,-20.0
p062,-4.4794188862,-11.0169491525,-8.47457627119,-6.77966101695,25.8474576271,0.0,0.0,0.0,0.0,0.0,-4.7619047619,33.3333333333,166.666666667,33.3333333333,-33.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1428571429,-60.0,-100.0,-73.3333333333,-20.0,9.09090909091,-45.4545454545,-100.0,-63.6363636364,63.6363636364
p063,8.10495626822,-6.9387755102,-21.6326530612,-37.9591836735,28.5714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39077265147,-15.953307393,-90.6614785992,-6.61478599222,-1.94552529183
p064,-8.38055472711,27.7661795407,-9.8121085595,23.5908141962,-6.05427974948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2857142857,0.0,-100.0,-33.3333333333,0.0,46.9387755102,-100.0,-100.0,-100.0,-14.2857142857
p065,-18.8693659282,17.9144385027,-45.4545454545,9.6256684492,51.6042780749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.2857142857,50.0,-100.0,100.0,-100.0
p066,-7.08625764093,29.3185419968,33.1220285261,-3.01109350238,29.3185419968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2857142857,-100.0,-100.0,-100.0,100.0
p068,2.4453024453,3.5527136788e-15,33.3333333333,-11.1111111111,8.10810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.8701298701,36.3636363636,-100.0,54.5454545455,22.7272727273
p069,-17.6543980037,40.1746724891,203.930131004,51.0917030568,-14.8471615721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.4285714286,140.0,380.0,140.0,-100.0,0.0,0.0,0.0,0.0,0.0,-14.2857142857,-100.0,-100.0,-100.0,200.0,17.4353205849,-24.4094488189,-100.0,0.787401574803,-62.2047244094
p070,-11.2869637651,18.9504373178,1.45772594752,25.3644314869,1.45772594752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.2857142857,80.0,-100.0,60.0,-40.0
p071,-2.52100840336,22.6890756303,61.3445378151,15.406162465,-14.2857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7979094077,-17.0731707317,-100.0,-44.7154471545,-51.2195121951
p072,2.53671562083,52.8037383178,202.803738318,13.0841121495,-28.5046728972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05892162312,-20.6225680934,2.72373540856,-0.389105058366,-20.6225680934
p073,-8.49220103986,26.863084922,-100.0,12.3050259965,11.2651646447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8571428571,-100.0,-100.0,-100.0,0.0,-1.5037593985,15.7894736842,15.7894736842,31.5789473684,-42.1052631579
p074,3.33004926108,19.1724137931,-66.8965517241,0.413793103448,-12.275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.8571428571,-100.0,-100.0,-100.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p075,-6.79908326967,15.5080213904,28.3422459893,7.66488413547,12.2994652406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.26315789474,26.3157894737,-36.8421052632,5.26315789474,10.5263157895
p076,11.4427860697,-15.4228855721,-24.3781094527,-4.4776119403,-33.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p077,-3.11926605505,7.88990825688,18.8990825688,4.95412844037,3.48623853211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49450549451,-53.8461538462,-100.0,-7.69230769231,-7.69230769231
p078,-6.86352753392,19.8324022346,161.452513966,13.4078212291,3.91061452514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.4285714286,20.0,-100.0,60.0,20.0
p079,-21.3032581454,23.6842105263,5.26315789474,28.0701754386,32.4561403509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85714285714,20.0,60.0,33.3333333333,-60.0
p080,-5.66356720203,14.4970414201,144.970414201,4.73372781065,12.7218934911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p081,-24.6568378241,48.3985765125,66.5480427046,35.9430604982,32.384341637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7619047619,100.0,-100.0,33.3333333333,-33.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p082,2.09523809524,-12.0,-18.2222222222,-27.1111111111,33.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4285714286,-100.0,-100.0,-100.0,-100.0
p083,-7.13275409174,23.9038189533,8.62800565771,-3.8189533239,30.6930693069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3333333333,-33.3333333333,-100.0,-11.1111111111,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3265306122,-35.7142857143,-100.0,14.2857142857,-78.5714285714
p084,-15.4895666132,-15.7303370787,-15.7303370787,1.68539325843,51.6853932584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2857142857,0.0,-100.0,33.3333333333,-100.0,12.0359955006,-57.4803149606,-100.0,-71.6535433071,65.3543307087
p085,-5.54468362688,1.3698630137,82.6484018265,1.06544901065,17.8082191781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14285714286,-100.0,-100.0,0.0,-25.0,0.0,0.0,0.0,0.0,0.0
p086,-29.2576419214,106.986899563,93.8864628821,56.3318777293,17.903930131,0.0,0.0,0.0,0.0,0.0,42.8571428571,-100.0,-100.0,-33.3333333333,-100.0,0.0,0.0,0.0,0.0,0.0,-8.88030888031,-100.0,-100.0,-6.30630630631,40.5405405405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p087,-6.33508803776,6.73443456163,12.833545108,-1.39771283355,24.2693773825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7619047619,-33.3333333333,-100.0,-11.1111111111,33.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p088,11.1707841031,-45.8646616541,-54.8872180451,-38.3458646617,18.4210526316,-28.5714285714,0.0,-100.0,33.3333333333,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2040816327,-14.2857142857,-100.0,14.2857142857,-57.1428571429
p089,-13.0897009967,6.97674418605,-10.6976744186,0.46511627907,45.1162790698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p090,2.45535714286,1.953125,45.3125,5.46875,-16.796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08667736758,-79.7752808989,-100.0,-34.8314606742,44.9438202247,-100.0,300.0,700.0,300.0,-100.0
p091,-6.94830461367,62.2568093385,26.0700389105,22.1789883268,-8.94941634241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2857142857,33.3333333333,-100.0,-11.1111111111,-33.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.0779220779,63.6363636364,554.545454545,9.09090909091,63.6363636364
p092,-10.8479755539,39.5721925134,47.5935828877,18.1818181818,10.6951871658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p093,-2.78745644599,4.26829268293,75.6097560976,-14.0243902439,30.7926829268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.2857142857,50.0,-100.0,100.0,-100.0,0.0,0.0,0.0,0.0,0.0
p094,-11.4474929044,26.1589403974,90.7284768212,-3.5527136788e-15,40.0662251656,42.8571428571,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2857142857,100.0,700.0,33.3333333333,-100.0
p095,-2.7027027027,9.24608819346,-11.2375533428,2.98719772404,4.9786628734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p096,11.5599902653,-18.2282793867,-67.2913117547,-29.1311754685,3.23679727428,-42.8571428571,-100.0,-100.0,-100.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.7816404128,20.9125475285,100.760456274,49.0494296578,2.66159695817
